Transliterated_Comment,sarcasm_label
"n v ane vali pediyo ko bta k jaunga ki kaise babar ne ram mandir toda. kaise guru govind singh g k sahb jando ko jinda diwar m chinvaya , kaise 17 bar maf krne k bad mahomd gauri ne prithiviraj chauhan k 18 vi bar m hra k ankhe phodi or kaise akbar maharana pratap k nam se drta tha , or kaise pora mugal empire sivaji k nam se kapta tha or v bahot h dikkt kaha a ri jaya shree raama triangular_flag",sarcastic
India India India India India India India India check_mark_button enraged_face enraged_face enraged_face,non-sarcastic
3rd largest raising_hands Itna kaafi hai Wake up stay together raised_fist triangular_flag,non-sarcastic
"aabe oonpadh wo sitting cn ki bat kar raha hai, tabh sheela dixit ki sarkar thi, kejriwal cn nhi tha tabh",non-sarcastic
ye kitni besharm aurat hai aurat ke nam pr dhabba,sarcastic
Gajab ka edit news hai wa wa wa face_with_tears_of_joy,non-sarcastic
ye sugariya jatani nahi chaiye. bina bap ki olad. hi ye.,sarcastic
eetne zute bolte ho olad to bolegi hi,sarcastic
Moti moti gaddi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aabhi ye narta toh bahubali ka ek song ke sath reep wali video ati face_with_tears_of_joy,non-sarcastic
Wahh vai rolling_on_the_floor_laughing rolling_on_the_floor_laughing proud to be Hindu triangular_flag folded_hands red_heart,non-sarcastic
Heart touching cross_mark Lounges touching check_mark_button face_with_tears_of_joy,non-sarcastic
Hamare Yogi Adityanath ji folded_hands folded_hands folded_hands folded_hands triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
lady don ?aaisa kya great kam kr diya ? sadak bnwa de ya garibo m paise baat diye ? koi mahan kam kiya hai ?,sarcastic
enraged_face enraged_face India India red_heart red_heart red_heart red_heart red_heart,non-sarcastic
sakale dikhaa detee binnoo to allaaha bhee dikkata men aa jaate face_with_tears_of_joy,sarcastic
Batane sye kuch nhi ho ga enraged_face wagf act ko band kro enraged_face enraged_face cross_mark fire fire,non-sarcastic
Newton kii maa behen pe sawal rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Bheem vale kaha gaye apni ray do face_with_tears_of_joy,non-sarcastic
CM aur politician mein farak hota hai,non-sarcastic
ye sali jari mari ye kural ki chinal hogi,non-sarcastic
chhotu chaaye lagaa adhikaaree comment me aukat dikhane aye h,sarcastic
grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes rolling_on_the_floor_laughing rolling_on_the_floor_laughing gand jali,non-sarcastic
Mai gira huwa banda zmaa nich baliyeee rolling_on_the_floor_laughing,non-sarcastic
nodi ⠀⠀⠀⣴⣾⣿⣿⣶⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⢸⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠈⢿⣿⣿⣿⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠈⣉⣩⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⣼⣿⣿⣿⣷⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⢀⣼⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⢀⣾⣿⣿⣿⣿⣿⣿⣷⠀ rahul gandhi ⢠⣾⣿⣿⠉⣿⣿⣿⣿⣿⡄⠀⢀⣠⣤⣤⣀⠀⠀⠀ ⠀⠙⣿⣿⣧⣿⣿⣿⣿⣿⡇⢠⣿⣿⣿⣿⣿⣧⠀⠀ ⠀⠀⠈⠻⣿⣿⣿⣿⣿⣿⣷⠸⣿⣿⣿⣿⣿⡿⠀⠀ ⠀⠀⠀⠀⠘⠿⢿⣿⣿⣿⣿⡄⠙⠻⠿⠿⠛⠁⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⡟⣩⣝⢿⠀⠀⣠⣶⣶⣦⡀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⣷⡝⣿⣦⣠⣾⣿⣿⣿⣿⣷⡀⠀ ⠀⠀⠀⠀⠀⠀⠀⣿⣿⣮⢻⣿⠟⣿⣿⣿⣿⣿⣷⠀ ⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⡇⠀⠀⠻⠿⠻⣿⣿⣿⠀ ⠀⠀⠀⠀⠀⠀⢰⣿⣿⣿⠇⠀⠀⠀⠀⠀⠘⣿⣿⣿ ⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⠀⠀⠀⠀⠀⠀⣠⣾⣿⠀ ⠀⠀⠀⠀⠀⠀⢸⣿⣿⡿⠀⠀⠀⢀⣴⣿⣿⣿⣿⠀ ⠀⠀⠀⠀⠀⠀⠹⣿⣿⠇⠀⠀⠀⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇ ⠀⠀⠀,non-sarcastic
tuja mummy ch garma garam bochyat basloy me ye. bhito ka re? face_with_tears_of_joy te tar aaj. udya bahini chya naram naram goad goad gandit asnar face_savoring_food,non-sarcastic
mi tar maja lavda shushma andhare chya tondat pan denar nahi ghan hoil manun,sarcastic
nountain dew dar ki ma ki chut,non-sarcastic
nountain dew dar ki ma ki chut,non-sarcastic
bahuta jyaadaa badatameeja hai ye mahilaa ultee gaaliyaan baka rahee hai,non-sarcastic
aapni list me toh 41 he nam huye h abhi crying_face abhi toh bahut janwar jgane baki h crying_face,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Gravity sheravity kxh nii hota yeh sb chuttar phelaya hai newton nyy face_with_rolling_eyes,non-sarcastic
nere mahakal ki kasam meri fitrat me nahi ke nai koi ladki ko gali dun war na is ki too nai enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy clapping_hands clapping_hands clapping_hands clapping_hands,non-sarcastic
Teri ma chud dya kia be face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kaise sant hai sab may rhta to wo danda leke usi ke pic...wade me dal deta face_with_tears_of_joy jo hota dekha jata,non-sarcastic
Yeh India nahi hai chutiye face_with_tears_of_joy,sarcastic
hichyaa aaeechaa daanaa cheenaala kuthalee...asale loka nivadoona detaa laaja vaatalee paahije janatelaa sudhdhaa laayakee naahee asalyaa lokaannaa nivadoona denyaachaa,non-sarcastic
aaga bhaavaane raama shabaree bhaktee sarvaannaa maaheeta aahe tujhaa chutiyappa band kar ... shivasenaa khaalaavalee hyaa mula,sarcastic
"sirpha aurata, vo chaahie koee bhee ho koee pharka naheen dhikkaara!",non-sarcastic
sarakaara banee hotee to khataakhata aate eka dina jaroora milegaa,sarcastic
AB TUM NA RAHOGE GALI KE NA GHAT KE face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jai shree Ram ji two_hearts folded_hands folded_hands folded_hands,non-sarcastic
ईट कितना मजबूत है यार rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Jai Shree Ram triangular_flag triangular_flag triangular_flag orange_heart triangular_flag triangular_flag orange_heart,non-sarcastic
sardar thora ja dhila see oomar bujrag se hunda koi jawan sardar put tu ta peri hath la kai niklna sew,non-sarcastic
tuzi puchhi ai zavade sushma.. tuzya ai la kay bail zavala hota ka tu zali tevha... randi zavadi,non-sarcastic
Gazab chutiyapa jaise kaun si achievement h ye jo itna proud kr rha ye insan fearful_face,sarcastic
aataa vela aalee aahe hilaa heechee laayakee daakhavaayachee vela aalee aahe,sarcastic
