Transliterated_Comment,sarcasm_label
"barobara aahe daadaa,hi ashee bolatee loka kashee aikuna ghetaata",non-sarcastic
United_Arab_Emirates United_Arab_Emirates United_Arab_Emirates United_Arab_Emirates United_Arab_Emirates United_Arab_Emirates United_Arab_Emirates United_Arab_Emirates,non-sarcastic
nadarchodi ko bahar nikl isko desh s,non-sarcastic
Guys do you know she was never seen again,non-sarcastic
dadi amma aur ammma kab se musalman hi bolne lage jab nodi fatiha padh raha tha tab mulle nahi bane tum,sarcastic
ye ghatiya socha jab tak nhi badlegi tab nera hindustan kuch nhi kar payega soudi ao dubai ao tarakki karrha ye chote mulak lekin ap jaise logi soch ne mulak ka nas kardiya,non-sarcastic
Relax guys its prohibited in islam ye molvi ki MKC rolling_on_the_floor_laughing,non-sarcastic
* enraged_face enraged_face enraged_face enraged_face xxx,non-sarcastic
eenhe haram ki khane ki adt h,non-sarcastic
Aao bhyiiii hume andhbhkt kehne walo aao aur dekh lo face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aareh ye profile wla bhi beak gya,non-sarcastic
garve se kaho hum besharam vikas kabil nahi,sarcastic
eecha pahila toda chapalaa naa haanaa,non-sarcastic
rahul gandhi ko jetna toh doo mahilo pehle,sarcastic
are yaa janaavaraa laa hakalaa aapalyaa deshaatoona,non-sarcastic
ram mandir work balasaheb thackeray triangular_flag,non-sarcastic
Jahil aur madraschaap ka abbu favourite youtuber rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Ban the waqt act in 2024,non-sarcastic
Ye BAAT bataya nahi jate hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
15 lac main to is tarak nahi bola. tab to sarkar bana tha. rahul ka to sarkar bana nahi..fir bhi mooh khol kar bakwas kar raha hain.,non-sarcastic
SUDHANSHU SIR EAT 1000 RathiS skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones skull_and_crossbones,non-sarcastic
aare yar kom se kom 2- 4 din to do,non-sarcastic
dar ki ma ki chuttt cross_mark,non-sarcastic
Maulana ko salary mullo se nhi milta nahi donation face_with_tears_of_joy,sarcastic
hichyaa maayachee gaanda bullyaavara basoona bhaashana karanaaree raanda,sarcastic
ye sikhate yhi h bchpn se peace kaha h bhai aisi niyat ko dekhte hue,non-sarcastic
Yarr hi movie bhetat ch nahi boyz 3 mhanun dusri ch kuthli movie diste crying_face,non-sarcastic
nivadanukaanmadhye hichyaa sarva klipsa viral karaa.,non-sarcastic
"Dhruv Rathee, cross_mark German shepherd check_mark_button",non-sarcastic
sansaaraa madhye aita aapalee ugaacha bhatakata phiroo nako.,non-sarcastic
Ye bkld isi layak hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
bat current cm ki ho rehi hai na ki jail jane ki,sarcastic
chutye galti khud kar raha he,non-sarcastic
asa hota to tu ye bat ni karta bro,sarcastic
Sakal dikhao buldozer ready hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
badhwi hai ye isliye khilaf jitne karwai ki jaye hone chaiye ghatiya mansikta hai in logo ki or ha isko iske bap ka he pata nhi hoga kon hai,sarcastic
Gravity abhi chut mra rhe hai,non-sarcastic
"yeh act bilkul rehna chahiye wafq board me jo bhi zamin h woh apni marzi se musalmano se diya h naki kisi ka haq mar k liya gaya ho, jiski zamin thi usse dene me kuch prblm nhi tha toh apko kyuhorha h, yahi zamin agar apko de diya jaye ya aapki government ko de diya jaye k jaiye mandir banaiye toh phir apko prblm nhi hoga.",non-sarcastic
Abe to Modi ji ne bhi to bola tha bta bat 1500000 ki face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ous ki bhi to bolo,sarcastic
eess 9th fail ko ban kro eendia se. bkl german me tax bharta h,sarcastic
What she trying to do the biggest One face_with_tears_of_joy,non-sarcastic
Please read the article - https://www.google.com/amp/s/www.hindustantimes.com/india-news/in-tamil-nadu-waqf-board-claims-ownership-of-an-entire-village-there-s-a-temple-too-101663245541768-amp.html,non-sarcastic
bas dharam dharam karwa lo godi media,sarcastic
face_with_tears_of_joy face_with_tears_of_joy jalan ho rha h ram mandir bn gya too,sarcastic
triangular_flag folded_hands jaya shreeraama folded_hands triangular_flag,non-sarcastic
गिरगिट - केजरीवाल प्रभु आपके चरण कहा है आप तो रंग बदलने में हमारी प्रजाति को भी पीछे छोड़ दिए face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
सायोनी घोस जिंदाबाद flexed_biceps thumbs_up flexed_biceps thumbs_up flexed_biceps,non-sarcastic
nera ram ke payro me pade hai tumare babar,non-sarcastic
bas nam hi kafhi hai yogi adityanath raising_hands fire,non-sarcastic
rahul gandhi nani ghar jane jayega wahi se paisa layega tab na tumko de ga re nurkh jahil,sarcastic
Aur ham log ka khud ka property Hai ham log Kabhi government se Charity Nahin lete ham log Apna Khud Se pocket se kharcha Karte Hain,non-sarcastic
nuslim mahilaye jyda hi chapet me a gyi mataye netao ki bat me n aye,non-sarcastic
fire fire face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Dhruv rathee tune vote dala hey Kya chutiye skull rolling_on_the_floor_laughing,sarcastic
congress nhi jita hai abhi jitega tab na milega,sarcastic
"Andha Bhak, nafratti chintu, hate phellane walle rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing",non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face cross_mark cross_mark cross_mark,non-sarcastic
"laalacha buree balaa hotee hai ina mahilaaon ne paise ke laalacha men aake apanaa vaॉta kho diyaa aba paancha saala taka ye roda para aise hee paise maangatee rahegee, ye saba inhen pahale sochanaa chaahie ki jaba taka narendra modee jee bhaarata ke pradhaanamantree hain taba taka apanaa bhaarata surakshita hai index_pointing_up ,, jaya hinda jaya bhaarata maataa folded_hands",sarcastic
level sabke nikalenge lekin nikalega uske jo kharaa rahega face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Babar Jaha ka tha vaha ja,sarcastic
enraged_face enraged_face mullaapremee kongresa enraged_face enraged_face,non-sarcastic
kya chutiya pah h yee media,sarcastic
aaap logon ko modi sarkar bahut buri hai es liye ap log congress ko vote diye the to ap congress party se jarur 8500 rs vasulie,non-sarcastic
tumhe toh saudi aur eeran nahi manta,non-sarcastic
Jay shree Ram triangular_flag triangular_flag triangular_flag sign_of_the_horns sign_of_the_horns sign_of_the_horns,non-sarcastic
oop valo.. naja a gya n... salo hijado,sarcastic
