Transliterated_Comment,sarcasm_label
Heart touching cross_mark kidny touching check_mark_button face_with_tears_of_joy,non-sarcastic
ye log kabhi apne nahi ho sakte,non-sarcastic
waff bord ko ho katam5 kr do,non-sarcastic
"Biker is gendu, this is the reason why overtaking is prohibited on corners",non-sarcastic
sarkar toh bni nahi kaise dengy,non-sarcastic
I'm sure he dipped the chocolate in mountain dew to get this high double_exclamation_mark,sarcastic
Abee shengdnya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
𝙹𝚊𝚢 𝚜𝚑𝚛𝚎𝚎 𝚛𝚊𝚖 triangular_flag triangular_flag triangular_flag,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy pappu pagal bana gaya,sarcastic
"Abki bar, 400 par uske bad waqf bored sirf Pakistan me nazar aaye ga face_with_tears_of_joy",sarcastic
tulaa konee kaadhalyaa kaaya maaheetee maadarachoda face_with_tears_of_joy,sarcastic
kuch punjabi ki wahja se sare punjab ko kuy pareshani me dal rahe ho.,non-sarcastic
inn chapriyo ko peetna chahiye ussi time,sarcastic
sarakaaree naukaree aura jaati ina dono ke chakkara main hai yoopee ke loga| face_with_tears_of_joy,non-sarcastic
jay shree ram triangular_flag triangular_flag pehele batao tumhare alla ka ek to photo dikhao,sarcastic
Noooooooo triangular_flag fire enraged_face enraged_face enraged_face enraged_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Jo apna mu chupa kar vidio banati he kya marege face_with_tears_of_joy ( जय श्री राम folded_hands,non-sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag,non-sarcastic
tulaa maaheetee aahe kaa too kaaya kelasa,non-sarcastic
vo pahle hi bol chuka hai iske liye,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Men someone please take him to good doctor person,non-sarcastic
raahulajee pradhaana mantree honge taba kee baata hee,sarcastic
Ye kayarta tumhe sobha nhi deta हिंदुओ crying_face crying_face crying_face crying_face,non-sarcastic
teen bab ka ladaka logo hamara tiranga nikalke selute karo,non-sarcastic
Sir ne raathi ko hi pel diya... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy wha jack pelta hai sabko yaha sudanshu ji ise pel diya.. face_with_tears_of_joy face_with_tears_of_joy,sarcastic
maanoosa chookaa karato tee sudhaaranyaachee himmata paahije raama aamache daivata,non-sarcastic
behenchod jab bacche ko bachana hi h toh eenta kyu feka?,non-sarcastic
Sabbas face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
pahle congress ki sarkar to banne do,sarcastic
Kaha gaye mulle sab ab face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Itna shok he to hame pahna do condom,sarcastic
sushamaa tujhyaa maayachaa phodaa tuyaa maayaleja aamhee shivasenelaa votinga karato tyaa maayachaa phodaa shivasenelaa votinga karanaara aahe kaa tujhyaa maayalaa javala nasatee kaaya va tujhyaa maayachaa phodaa kunyaa kaasta madhye yeto andhaaraata maayachaa phodaa andhaare tehateesa kotee lokasankhyaa maayaavara chadhavaa laagato,non-sarcastic
eesko garam pani may bhakti ka solid de do iska bal bhy kala ho jayega muh bhy lal na ho to ulta dal,sarcastic
Bpraak like this video smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes,non-sarcastic
15 lakh nhi mangne gyi thi ye bechari bahne,sarcastic
Alli hu Akbar kha hai face_with_tears_of_joy,non-sarcastic
pura video dekhu dhruv bolra h ki pehli bar koyi c.n arrest howa h puri history ma na ki bolra h ki kajriwal pehli bar arrest howa h 2012 aur 2014 ma jab kajriwal arrest howa tha tab wo c. n nhi tha,non-sarcastic
nountain dew dar ke mkc skull,non-sarcastic
Too long have we clapped the secularism clap ENOUGH,non-sarcastic
aare bhai namaz k sath sath thodi kitabe bhi padh liya karo..,non-sarcastic
"nere hatthe jis din aisa koi chapri rider chadh gya ,,,,,bhot marunga ksm se",non-sarcastic
Nhi tum mujhse pyr krti ho ya nhi face_with_tears_of_joy,non-sarcastic
nountain dew… darr ki nkc skull,sarcastic
raahula gaandhee ke la.davaa lela logana,non-sarcastic
waqf board kaa matalaba kabjaa kara kara aatankavaada ba.dhaanaa,sarcastic
I am indian and I am proud to be indian India India,non-sarcastic
toh babri masjid me kya hua tha??... hate monger,sarcastic
aabyy kehena kya chahata hai chotti chata media,non-sarcastic
ye bhenkeland gadi vala inki jyda ma chadate hai fire fire,non-sarcastic
अरे ही पक्की रंडी आहे ही face_with_tears_of_joy,non-sarcastic
1500 saal pehle to mulle the bhi nhi,sarcastic
धोखा हो गया फटाफट फटाफट face_with_tears_of_joy face_with_tears_of_joy क्यों नहीं आए 8500 खटा-खट खटा-खट face_with_hand_over_mouth rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
gunga hai madar chod sala check_mark_button,non-sarcastic
oop valo ka bahish kar karo jaha bhi ho ue,non-sarcastic
