Transliterated_Comment,sarcasm_label
Kahan Gaye Bheem army clown_face yahan to sambidhan ko kuchh harm nahi ho raha face_with_tears_of_joy,sarcastic
nhi ye sab nhi hona chahiye,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing mujhe vo log najar nahi AA rhe Jo bol rhe they ki ab ki bar,non-sarcastic
Jay shree ram triangular_flag triangular_flag triangular_flag,non-sarcastic
lundbhakt ki feed me a gya chakko ki feed me neutral_face,non-sarcastic
Physics Wale sir I hate you crying_face,non-sarcastic
Ghar bhago fhata fhat fhata fhat face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
druv : ok guys no topic change face_with_tears_of_joy,non-sarcastic
Lo jao khata khata face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy cross_mark cross_mark face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy fire fire fire rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
4 shaadi aur 20 bacche Wale mulle face_with_tears_of_joy,sarcastic
dale godi midiya ky tum se.tabayfe achhi.hy.dalo,sarcastic
aga paagala baaee tyaachaa artha purna vegale aahe kee shree raamaache aadarsha nirmaana kelaa to tumhaasa nidarshanaasa aanuna dyaayachaa aahe kee jaatee paatee maanata navhate.shoodra he karmaanee asataata dharmaachaa naahee,non-sarcastic
Next time background music thoda aur high rakhna. Maza nhi aa raha aese,non-sarcastic
Heart touching cross_mark Kidney touching check_mark_button,non-sarcastic
are phunkanichyaa oodhvastaa... heecha kaa tujhee netaa... tumachyaa doghaanchyaahee maagachyaa bhokaata sutaleebaॉmba laavalaa paaheeje.,sarcastic
nardo mardangi bhul gae ho kya de ek repta ghuma k md hr c s ko,sarcastic
ee love my india eendia eendia eendia eendia,non-sarcastic
aallah hu aakbar cross_mark_button ola hu uber check_mark_button,non-sarcastic
ਮਟਨ ਡਿਊ cross_mark ਡਰ ਕੀ ਮਾਂ ਕੀ ਚੂਤ check_mark_button,non-sarcastic
pura bharat waqf board ka hona chahiye tabhi in sabhi nakali hindionko pata chalega are hum to barat nahi pakistan me a gaye enraged_face,sarcastic
"aamchya ramala bolnari tu ata ya vote magayla , haklun laven ata",non-sarcastic
Why can't I see Pappu supporters here,sarcastic
Ye aajkal ko congress supporters banre hai na unse puchna zaroor bhai beheno...ye kya chutiyappa hai...,sarcastic
pio mountain dew dar ki naki chu****d,sarcastic
dekh lucky mil gya bhai face_with_tears_of_joy,non-sarcastic
no never ag laga do waqf ko,non-sarcastic
ye gandi log apni ma hamesa muslimo se chudaye hai,non-sarcastic
sarakaara banane ke baad kiyaa thaa vaadaa sarakaara to banee hee naahee to paise kaise milenge yaaran face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ek bhi Muslim Ne comment nahi Kiya face_with_tears_of_joy face_with_tears_of_joy,sarcastic
१०० च्या ३ लो लो... face_with_tears_of_joy,non-sarcastic
uncle ko daru ki yad arhi he moai,non-sarcastic
Gravity ki maa ki chut face_with_tears_of_joy saluting_face,non-sarcastic
Dhruv Rathee cross_mark india bloc dalaal check_mark_button,sarcastic
Women in Black - whatever wherever it’s free face_with_tears_of_joy,non-sarcastic
Are 15 लाख का भी जिकर कर लिया करो कदी face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
kuch hindu hijade se kmm nhi h enraged_face enraged_face,sarcastic
aabe ye aurato ka kanoon bol raha hai,non-sarcastic
Which is Faster = Speed of light cross_mark Speed of Insta Reelers check_mark_button,non-sarcastic
hee saali musalamaanachee ऑlaada madarchot aaee jhavaadee 12 lavadyaanee kaadhalelee neecha baaee aahe,sarcastic
atankwadi kahi k news dekha kar yrr article toh nai dikhaunga tujhe karnataka nai tax lgne lga bhai,non-sarcastic
tu bhi to hamari hi oovlasd hooha,non-sarcastic
To pehle bhi soar tha yani pig or Aaj bhi he,non-sarcastic
modi ji waqf board ko khatam kariye plz hamesha ke liye,non-sarcastic
puri video mein nodi ji ke bare mein ap acche hi bolenge dusre ke bare mein galat dikhana apka kam hai,sarcastic
hacker hai bhai hacker moai skull,non-sarcastic
Abe yrrr vo belt nh phne tha pls gr se bhr jane time belt phn ke jaye face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Aao camment people Cale iski maa chodne face_with_tears_of_joy,sarcastic
aare budde kabar me jane ka wakt aaya he kaha record ki bat kar raha he,sarcastic
Eat 5 star do nothing white_heart slightly_smiling_face,non-sarcastic
nountain dew dar ke age jeet hai cross_mark_button mountain dew dar ki ma ki chod check_mark_button,sarcastic
Suit or sari pehen k aati h or odd jagah pr tatoo krwati hai grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic
Gravity be like : MUJHE MAF KARE .MUJHE CHHUTTI DE face_with_tears_of_joy,sarcastic
Dhru tatti baap se panga nahi abhi tu bachcha hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"toh phir godra ka bhi bol, kashmiri pandits killing ka bhi bol.",sarcastic
guu rathi.... stray dog dog ...,sarcastic
Sach mai yaar umeed nhi thi crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy in reality tui hindu haa bas ghumra maat kar face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aaise act/kanoon change kardo par public k beech hindu muslim q karte hai neta nuslims ka vote right khatam kardo par janta ko q ghasita ja raha hai,non-sarcastic
dumb people face_with_tears_of_joy congress paisa app ni ghar sa dage kyaa,non-sarcastic
ooncle nafarat kyu fela rhe ho,non-sarcastic
rathee ne kaha hai ki siting chief minister kabhi jail nhi gaye or yeh sudhanshu jo bak raha hai vo maoke par cm nhi the,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia crying_face crying_face crying_face crying_face,non-sarcastic
vah didi vah maja a gaya dekh ke ji ap kya chutiyapana machaiyo maje hi a gaya dekh ke vah didi vah check_mark_button rolling_on_the_floor_laughing,non-sarcastic
fire fire fire fire fire fire fire,non-sarcastic
15 लाख लेने नही गए ये 2014 में rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ees chutiye ko atankwadi jahir kyu nai kar rahe?,sarcastic
jay shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
