Transliterated_Comment,sarcasm_label
bhai plz ap puri taiyari kr ke aou or agar ap bahar country mea bath ke itna na bole agar ap ko ye faltu ki bate krni hai to ap delhi a ke bat kro mea ap ki live debate organise krunga with,non-sarcastic
nehru ne bahut galat kanoon lagaya,non-sarcastic
Kon pgl he sarkar to bani nhe to Paisa kaise milege face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
I thought we were fucking secular.... Wtf man,non-sarcastic
aabhi to trailar hai rolling_on_the_floor_laughing doglo ke sath asa hi hona chahiye,sarcastic
These sort of chhapri defame the bikers .,non-sarcastic
bilkul nahi… es br sarkar banne ke bad sb sa phle esa hi khatam karna chahiye….,non-sarcastic
Tu To Barnol Lagale Bhadwe Dalal face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Bolte rahna Jai shree ram folded_hands,non-sarcastic
SB KUCH THIK H CONGRESS NE GLT KIYA I AGREE WITH THIS BUT MR NARENDRA MODI DAS NE BHEE BHUT PROMISES KEE H BUT UNKE KHILAF YEH REPORTER NE EK BAAT BHEE NI BOLI face_with_tears_of_joy,non-sarcastic
Iski Gand m aag lag gyi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Gravity gai maa chudane bhai log face_with_tears_of_joy face_with_tears_of_joy,sarcastic
kuch na karke bhi dar ke age jeet hai skull,non-sarcastic
Illa Khup Ghetla Waate Mnun Nicha Bai Kon Asu Shkte Sarvaana Mahit Ahe he Ta Ashe loka Ashe bolte mag Samjun ja kiti ghetla aisen iccha ghartla face_with_tears_of_joy face_with_tears_of_joy beaming_face_with_smiling_eyes,non-sarcastic
red_heart red_heart Jay shri ram red_heart red_heart,non-sarcastic
Gadar Hindu ki mcdo sach pile_of_poo goblin ogre thumbs_up victory_hand thumbs_down thumbs_up_light_skin_tone,non-sarcastic
Waah re Miya Bhai face_with_tears_of_joy clapping_hands,non-sarcastic
Why i trust on you? rolling_on_the_floor_laughing,non-sarcastic
ooncle be like :- sorry yar break down horiya si mennu,non-sarcastic
Loudi Kaha Se Hai Re Pakdo Esko face_with_tears_of_joy,non-sarcastic
Yeh to kidney touching vdo hh loudly_crying_face smiling_face_with_tear pleading_face,non-sarcastic
bht sahi bat boli ye adesh pehle kyu nahi le paye ye log baba ji ki jay ho jai shree ram,sarcastic
Snagachi ki paidaish h ye sali angry_face frowning_face,non-sarcastic
tichyaa aaeelaa naanaa petha chaa ghodaa laavaa,non-sarcastic
nar sale bike wala ko enraged_face,sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
jali na teri bhi jali (jaaee shree raan) triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,sarcastic
oop se hu....lekin np walo pe proud feel horha h,sarcastic
kabhi kuch na karke dekho dar ke age jeet hai,non-sarcastic
Proud to be Hindu triangular_flag triangular_flag,non-sarcastic
kabhi samne se patharbazzzii ya dange krke dekh vhi choddd dalenge,non-sarcastic
aayodhya wale sale bhukhe nange na isliye,sarcastic
budhavaara petha chee raandee aahe middle_finger,non-sarcastic
triangular_flag triangular_flag jaya shree raama triangular_flag triangular_flag,non-sarcastic
Mam ki gand face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
yeh to congress ko vote karne wale btayenge,sarcastic
Newton ro rha hoga kahin bethke anxious_face_with_sweat,non-sarcastic
जय श्री राम fire flag_in_hole red_heart flag_in_hole red_heart flag_in_hole red_heart red_heart flag_in_hole,non-sarcastic
hilaa tara bhakta aani deva yaanchan naatacha maaheeta naahee....,non-sarcastic
Half Knowledge bosedk German shepherd face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kichu kichu manush na je sune khota bole,non-sarcastic
wo apni ma sirf modi se chudata hai,non-sarcastic
India is not eve for hackers moai,non-sarcastic
bhen da loda bhaiya koi hor hunda tere bund pad denda,sarcastic
enraged_face enraged_face gaddaara kongresa enraged_face enraged_face,non-sarcastic
sarkar tu modi ki hi na.,non-sarcastic
sali mc enraged_face enraged_face enraged_face enraged_face,non-sarcastic
eeski to maf karna lady ki respect karta hu but iski nhi,non-sarcastic
nahi dekhega bhai unlogo ka brainwash kiya gya hai eeslam k liye sakht nafrat dali hai,non-sarcastic
le Lo khat khata khat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Give me a shot gun. enraged_face I'll do the Job,sarcastic
vhidio kaadhaayachee hotee tara chaddyaa taree chaangalyaa ghaayachyaa varsha bhara vaaparalelyaa ghaana chaddyaa daakhavataata,sarcastic
Lassi mang raha hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gravity Gaya machudhane check_mark_button check_mark_button check_mark_button check_mark_button,sarcastic
Hindu hai.....ayodhya wale sach jaante the islie bhaga dia..bahar wale trailer dekh ke naachte rahe face_with_tears_of_joy,sarcastic
CM ki baat chal raha hai face_with_tears_of_joy,non-sarcastic
nodi ji ne eapar jyada dyan dena chyahiye baki kam bad mai bhi honsakte hai,non-sarcastic
gravity kahan gyi 1m k liye,sarcastic
Bhai ek musalman bhi cmnt Nehi kiya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jai shree Ram red_heart orange_heart red_heart orange_heart,non-sarcastic
Heart touching cross_mark liver touching check_mark_button,non-sarcastic
15 laakha tumhaaraa aakaa diyaa kyaa?,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy are Pappu kya paise dega mahilaon Ko vah to khud Pappu hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eeski behn chodo mujhe btao ye kutia kaha milegi,sarcastic
labde ke bhic me ga**d dene aya..gana to tu uske liye banaya tha face_with_tears_of_joy,sarcastic
Jay Sheri ram folded_hands folded_hands folded_hands heart_suit,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Aare Madarchod tu ky boltoy tyamadhe hey tula tri kaltay ka... contents kashyavr present karycha te tri tula samjala phije fire,sarcastic
That last one so intense fire,non-sarcastic
aur ye v bolna tum log se ghanta k kuchh nhi hua face_with_tears_of_joy,non-sarcastic
sahi bande se pala pda hta to shuddh ho jata chapri...tere yahi fir jate,sarcastic
red_heart India India India . I Love My India India India India red_heart,non-sarcastic
मन तो मेरा बहुत होता है कुछ लिखने का मगर घर वालो ने बोल रखा है हम ज़मानत नहीं कराएंगे slightly_smiling_face slightly_smiling_face बस यही सोच कर डर जाता हूं.! weary_face weary_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
ese logo ko. sarkashan mat do.,non-sarcastic
Hogyi apko takleef ab shame shame ap jaise reporter ko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy jalo jalo jal jal k mar jayon ab clapping_hands fire,sarcastic
Camera man ko careful hona chahiye tha jab Ram ji k mandir shooting kar rahe the to anchor ki shoe wala portion nhi ana chahiye tha. It might be not intentionally or it not happened intentionally #but we should careful every time JAI SHRI RAM JI folded_hands,non-sarcastic
jahil aanpad log......jis mudde pe charcha karni h uspe kabhi bat nahi karega or dusre mudde pe logo ko bhadkayega.....chutiyaa,non-sarcastic
आई बापाने जर व्हिडिओ बघितला असेल तर लय मारलं असल राव face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"Its Haram, Astaghfirullah، its Haram, Its not Islam cross_mark",non-sarcastic
