Transliterated_Comment,sarcasm_label
isamen sabase jyaadaa achchee ektinga eeta ne face_with_tears_of_joy face_with_tears_of_joy kee hai,sarcastic
Chudwale maa builder se ab jaake face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ooski man ki kasam man ke loade ki mujhe eed nahin dega bike wale ki,non-sarcastic
Devlopment hajam nahi hue...ache raste ... secure environment... education.... educational institutions...ye sab kar k bhi koi sath khada nahi hua....!!!! Very sad....,non-sarcastic
aare bhai gasti ke pille ko kya btaoge khi rande khane me topa liye fir rhe hoge,sarcastic
Jai shree Ram red_heart red_heart red_heart red_heart red_heart,non-sarcastic
hag diya na itne se me,sarcastic
ye hamesha aise hi dikhata hai isko jitna gali doge kam hai,sarcastic
yaha maulaanaa saahaba bilkula sahee kaha rahe hain apane bahana ke saatha hee hogaa apanaa hee bachchaa karegaa sahee baata hai musalamaana men aisaa hotaa hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy saant Munna face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Sudhir ka loda nhi hai face_with_tears_of_joy,non-sarcastic
he hatyaara budhavaara petheta tuna hikade kadhee aalee face_with_tears_of_joy,sarcastic
Gravity ke maa ka bhosda clown_face clown_face ogre,sarcastic
General knowledge ka hacker hai bhai hacker fire fire fire,sarcastic
dur fitte muh es mulle de,sarcastic
In Hindi says bss kuch nhi dar ke maa ki chu** face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hilaa raahula gaandhee ne jhavale mhanoona hi ashee jhavaadee paidaa jhaalee,non-sarcastic
Isko koi Thanda Pani do Bhai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
gharee aaee baapaalaa pana chyutiyaacha mhanato kaa re ?,sarcastic
ye kisi ki najayaj thokar ka natija h iska bhavishya mujhe dikh rha h,non-sarcastic
toh ab kya yaha ma chudane aye ho delo vote,sarcastic
Congress ki den hai a bat congress ke chamche thore hi bolenge,sarcastic
yaha sikha samudaaya ke loga tirange ko apane pairon ke neeche rakhakara kyaa dikhaanaa chaaha rahe hain yaha bhoola gae kee tirangaa hamaare desha kee shaana hai isake lie na jaane kitane sainika kurbaana ho jaate hain para ina logon ko sharma naheen aa rahee enraged_face,non-sarcastic
aabhi unki sarkar bani nhi hai bhai,non-sarcastic
aa kam ek mother c**d kar sakta nai enraged_face,non-sarcastic
"waise yeh sari mahilaye muslims kyun hain, ek bhi hindu kyun nahi hain new_moon_face",sarcastic
newton ki theory ki ma chut gyi...,non-sarcastic
Mene kuch bhi nhi dekha grinning_face_with_sweat,non-sarcastic
please look into this matter folded_hands,non-sarcastic
Womens!! cross_mark Muslims womens!!!! check_mark_button check_mark_button,sarcastic
Chutiya banaya tum sab ko . '' check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
gravity kaha gyi ? aare gravity gai m ne aisi koi chis hi nhi hai,sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag hundred_points face_holding_back_tears,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy why taking india flag to Canada face_with_tears_of_joy stay in your country then if you don't like it,non-sarcastic
tujhaa navaraa tujhyaa sobata naahee...maga. ..,sarcastic
fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire fire red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart fire fire fire fire fire fire fire thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes,non-sarcastic
is rider ko car k neeche ana chahiye tha..,non-sarcastic
Jay shree ram triangular_flag triangular_flag triangular_flag,non-sarcastic
4 June ke baad dhruv rathee ka antim sanskar hoga face_with_tears_of_joy .....,sarcastic
muty Diya tere gyan pee.. new_moon_face,non-sarcastic
Ghanta.le.lo.mera. enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
aare bhai ye paisa 1mahina bad milega bola tha rahul gandhi,non-sarcastic
