Transliterated_Comment,sarcasm_label
aabe ja modi ke bare me bola gidi media,sarcastic
sari galti bike wala ki he,non-sarcastic
EXAMS KHATAM HONE KE BAAD MAI AUR MERE DOST check_mark_button,non-sarcastic
bhagavaana raama yuddha para jaate samaya bandaron aura bhaaluon ko saatha lekara gae agara ayodhyaa ke hinduon ko saatha lekara jaate to sone ke laalacha men raavana kaa saatha dete crying_face crying_face crying_face crying_face,non-sarcastic
love you eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
thong_sandal thong_sandal thong_sandal thong_sandal thong_sandal middle_finger middle_finger middle_finger middle_finger middle_finger,sarcastic
400 par bad nein sab hoga eendia,non-sarcastic
जंगलात नेऊन हीच्याव घोडा सोडाय हवा या रंडीला. middle_finger middle_finger crossed_swords crossed_swords crossed_swords enraged_face enraged_face,non-sarcastic
Hijde enraged_face hai jo hindu hoke hindu virodhi ho triangular_flag bolo jay shree ram triangular_flag,sarcastic
crying_face crying_face mujhe is ki bat sun ke rona a gaya,non-sarcastic
abe gendu log pehle sun to lo anpadh gawar uneducated lullo sitting CM bola wo nahi sunai diya in gendu ko rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Babri masjid dikhao kaha hai ab face_with_tears_of_joy face_with_tears_of_joy,sarcastic
बात कडवी हैं पर सच हैं :- औरत के लिये असली नर्क तो इस्लाम हैं...! face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye thoda sa bh*n ka lo**a hai kya,sarcastic
aab yeh bhi uth k a gyi fame do bhai,sarcastic
are yaara abhee sarakaara kahaan banee hai sarakaara to bana jaane do face_with_tears_of_joy,sarcastic
Kaha gaya Muslim vai log face_with_tears_of_joy,sarcastic
Godi media face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
sharam a rhi h kis muh se kahe in gaddaro ki wajah se aj hum logon ko bhi sar jhuka k chalna padd rha h,sarcastic
oop wale garb se kahenge wo hijre hai,sarcastic
ab bol face_with_tears_of_joy kuch search kar liya bolne se pahle andpadh,sarcastic
"aabe chal dalle, ye sab bolne ke bhi paise liye ho.",sarcastic
kyoke tum ne ab bhi abhi na chudwai hai na is leye,sarcastic
face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth red_heart red_heart red_heart red_heart red_heart fire fire fire fire fire fire face_with_symbols_on_mouth enraged_face enraged_face face_with_symbols_on_mouth,non-sarcastic
Thank god crying_face crying_face crying_face beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes,non-sarcastic
Thoda aur late dekhti loudly_crying_face rolling_on_the_floor_laughing,non-sarcastic
dhandevaalee baaee tujhyaa aaeechee puchee jhavaade jhavoona ghenaare,sarcastic
Police lai martyat gandivar Val uthe paryant face_with_tears_of_joy,non-sarcastic
sahee samaya para nirodha naa milane kaa nateezaa hai crying_face crying_face,non-sarcastic
Are lalchi log power m ane to do ..pregnant hote hi bacche nikal ate h kya kuch waqt do,non-sarcastic
Congress:- ch**iya banya tumko face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Bilkol nhi issiliye bjp jeetegi and uniform civil court aayega,sarcastic
jai shree krishna jai shree ram fire fire,non-sarcastic
sbko nt bolo bhai..hmne to bjp hi ko vote diya..hm b dukhi hai crying_face,non-sarcastic
Kisi din koi ragad dega phir victim card khelegi.. grinning_face_with_big_eyes,sarcastic
lajakodhukulanu chapali ani undhi eendia red_heart,non-sarcastic
