Transliterated_Comment,sarcasm_label
usko choro n news dekho tum tum itna ky support krha h Congress ko tmko v wada kiya tha ky??? face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye to bada wala bahanchod nikla grinning_squinting_face grinning_squinting_face grinning_squinting_face,sarcastic
aare khali jiti he sarkar bani nathi,non-sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
jisne kya hai ye editing hai,non-sarcastic
"koi bat nahi bhai. koi toh chahiye labour karney, rickshaw chalane aur puncture theek karne ke liye",non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy Sudhir cross_mark badwa check_mark_button,non-sarcastic
ham kb mana kie ki tumhara masjid mar gya he kar ke ham kis ko nehi mar te he bas tum log na khud hi mar te ho tumhe tumhara bhagaban bada he ar hame hamara ok jo kehe rehe ho na thoda socho samaj ke bolo ok,non-sarcastic
tuma to apanee bahana ko hee nahee cho.da rahe ghara men baapa kee bhee le liyaa karo mijaaja to usakaa bhee tumhe pataa hee hogaa face_with_tears_of_joy,non-sarcastic
ye nhi bhul sakte to hum kaise bhul jaye 500 sal tak ka intazar,non-sarcastic
Are vo khatakhata matlab khat dege face_with_tears_of_joy face_with_tears_of_joy totala h na to khat ko khatakhata bol diya vo... face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gravty kahan gayi cross_mark Gravty ki maa ki chut aisi koi chiz hi nhi hoti hai face_with_tears_of_joy check_mark_button,non-sarcastic
bhataka bhavaanee laaja vaatate kaa tulaa,sarcastic
5 star + montain dew= dar ki maa ki **** rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
Some Women are using the law as a weapon which was made to protect her...,non-sarcastic
le moot diya german shepherd dog,non-sarcastic
Chutiya banaya tmko rolling_on_the_floor_laughing rolling_on_the_floor_laughing lode....,sarcastic
hahahaha kia mast joke mara hey rahul gandi ne gata ghat ghata ghat ghata ghat,non-sarcastic
star_and_crescent ondom unboxing time face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"garibo ki help nhi hogi, tumlog garib hi rahoge.",sarcastic
Akhand hindu rastra banega Bharat fire fire fire,sarcastic
bloody f*** board ma ki choot,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
pls gharo se niklo aur vote karo folded_hands folded_hands,non-sarcastic
tara ma ki chud mather chod,non-sarcastic
aaala pagal ho gya ha rolling_on_the_floor_laughing rolling_on_the_floor_laughing kabar ma jaka,non-sarcastic
"believe me, apka comment lakho me ek h",non-sarcastic
beepha kampanee se chandaa lekara kauna se hindoo ho enraged_face,sarcastic
puri vedio dekh jake sachai pata chal jayegi,non-sarcastic
shivasenaa pramukhaannee kaaheecha boloo naye kaa yaa baaeelaa,non-sarcastic
tumhaaree olaada jindaa daphanaa diyaa jaaegaa shree raama ke bete abhee jindaa hai jaya shree raama red_heart raising_hands,non-sarcastic
aaalya lokanache karyakram pan hou deu naye,non-sarcastic
clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands,non-sarcastic
Yehi hai congres ki asliyat face_with_symbols_on_mouth enraged_face,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing or do vote pappu ko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ek baar fhir bik gye log cat_with_tears_of_joy cat_with_tears_of_joy,sarcastic
