Transliterated_Comment,sarcasm_label
muslima ne muslima mahilaa kee khule aama maaree,non-sarcastic
MD nehru ki MKC face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
I form Bihar love with madhay pardesh red_heart Mp Kattar Hindu 29/29,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Yhe dhak lo dogle enraged_face enraged_face enraged_face,non-sarcastic
ees dande ka sahi istemal public janti h … go for it …,sarcastic
eesse panga nhi thandha kr dega rathi bkchod,sarcastic
nedia bjp ki hai bhai wo jo bole ga aye bhade log bhi yah bolegy,non-sarcastic
hama hindoo nahee dogale hai jisane hamaare lie itanaa kucha kiyaa 500 saalon ke la.daaee ke baada hame hamaare raama ko vaapasa diyaa hama usake nahee hue crying_face crying_face crying_face crying_face crying_face,non-sarcastic
Condom afraid of this guy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"ho gayi bkwas shuru tum logo ki nunawar ke trophy, jeete hi",sarcastic
Waqf htao dunia bchao crying_face raising_hands fire,non-sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands folded_hands har har nahadev,non-sarcastic
bakchodi mat kr l moai expressionless_face,non-sarcastic
Wht the fuck is this face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gravity cross_mark flash ke masi ki ladki check_mark_button,non-sarcastic
Stupid riders ! You deserve one hell of a smack ! This is for all such stupid riders !,non-sarcastic
Ya pori bigadlyalach ahetch pan Tumhi sudha hach content bagayala yeta na?yachasati Tumhi ha group subscribe kela . Thoda sa cleavage chya photo var Khush hovun reply deta . ANI ata ya porila chinal mhanta. Mulat apan ch Asha lokana encourage karto . Apanch hypocrisy karto .,sarcastic
10 randa melyvar hi paida zali …button,non-sarcastic
ye galat hai ise sikh ke badnami hai,non-sarcastic
kyu banaya tumne gunha kiya saja milengi tume only punekar garib ho amir ho saja sabko barabar enraged_face,sarcastic
o lakadi kyun padi ho jhad me........rest u known guys....... skull,sarcastic
super ultra pro max slow motion,non-sarcastic
bharat ko adha barbad toh nehroo ji ne hi kar diya tha !,sarcastic
Modi paid mahila clown_face clown_face clown_face clown_face,sarcastic
eka kaama karo usako le jaake dikhaava usake baada usako parmananta jela bheja do jhoota phailaaneke jurman me...... vo dimaaga se sathiyaa gayaa hai,non-sarcastic
moai moai moai moai moai moai,non-sarcastic
aab bolo kuch modi hai aur rahegi iska reply dedo plz plz once time debate with google baba trivedi sir,sarcastic
نسازن اینجوری فیلما من انجام دادام الان هفتم خواهرمه pleading_face black_heart grinning_face_with_sweat,non-sarcastic
In she ache to 6 lagte hai,non-sarcastic
