Transliterated_Comment,sarcasm_label
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aaur ye tihar jail ki hawa samaj sewa me kha k aya tha,sarcastic
Congress party jitega tab dega na rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing nahi sudhre ga bhai,non-sarcastic
मॉडर्न ड्यू डर की मां का भोसड़ा rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Gravity gai ma chudane rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
"dar lag rhi hai kya tujhe, ya phir mirchi lag gyi",non-sarcastic
moai moai moai moai moai moai,non-sarcastic
Kaha hai hume toh nhi dhikra face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ye wahi desh jaha angrezo ki chatne Wale the aur ek taraf angrezo se ladne Wale the face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hindee men bola choota enraged_face enraged_face enraged_face,non-sarcastic
Ache ghr ki ladki hai bhai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
khud atankwadi h jo jeher ghol rha h afsos crying_face,non-sarcastic
kya bahan ki chudai ke enraged_face enraged_face,sarcastic
Kyuki apni gand marrra rha h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
moai moai moai moai moai moai moai moai moai,non-sarcastic
tumne kiya kya bhai tere bahan ke sath enraged_face,non-sarcastic
isako koee chupa karaao nahee to main inakee ammaa bahana para aa jaaoongaa,sarcastic
eeske akele ke nahi hai halala karwa karwa ho rakhe hai face_with_tears_of_joy,non-sarcastic
भीगी भीगी रंग कोणता तुमच्या मनाने सांगा sneezing_face face_with_tears_of_joy eyes,non-sarcastic
Tihaadi ki khud fati padi hai.. Bol raha hai raha karte the... Dawood ko izzat de raha hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ek kam kro apas me pel pal ke bat khtam kri,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy lag gyi mirchi,non-sarcastic
"aaur kuch log bhul gaye ki mandir giraye gaye , sar dhad se kalam huye , vasturachana ke bad hath kat gaye , ghar se log bhagaye gaye crying_face",non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Pio mountain dew gravity ki ma ki chu check_mark_button,sarcastic
nedam ko condom se lena pasand hai middle_finger middle_finger middle_finger,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy check_mark_button,non-sarcastic
sapnae me milega ghcha ghach ghachh,sarcastic
raahula gaandhee ke la.davaa lela logana,sarcastic
hum ko ye lag ta he kuchh dino ke bad pura bharat hi unka hoga,non-sarcastic
𝒴𝒶𝒽𝒶 𝑀𝓊𝓈𝓁𝒾𝓂 𝒟𝒾𝓀𝒽𝒶𝒾 𝒩𝒽𝒾 𝒹𝑒 𝓇𝒶𝒽𝑒 rolling_on_the_floor_laughing .𝒥𝒶𝓎 𝓈𝒽𝓇𝑒𝑒 𝓇𝒶𝓂,non-sarcastic
Ji khatta khat paise mela sab ko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy vote diya tha Rahul Gandhi ko.,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face India enraged_face,non-sarcastic
sun le bhai.. kya pappu jesi video banakar views le Raha hai face_with_tears_of_joy,sarcastic
Respect every flag is ke leye balidan keya rajguru shukdev guru teg bhadhur je ne same on this man,non-sarcastic
vaadaa to raahula gaandhee kai daadaa paradaadaa ne bhee bahuta kie the vaadaa puraa huaa kabhee cross_mark cross_mark,non-sarcastic
chicha mar jaoge aur kabza karne ki bat kr he ho,sarcastic
This is what happens when you study in madrasa and not an actual school. Aur ye inko minority bulathe hai,sarcastic
10 rupae kaa heyara kalara lagaa leejie aapakaa sara aisaa laga rahaa hai jaise kee snophaॉla ho gaee hai aapake sara para face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Gjb k bkl ho tum slightly_smiling_face,sarcastic
bhai payment kaise milega isko face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
zipper-mouth_face zipper-mouth_face zipper-mouth_face zipper-mouth_face zipper-mouth_face zipper-mouth_face zipper-mouth_face,non-sarcastic
jab aukat cycle ki ho or bike mijaye to yahi hota hai,sarcastic
Mem ki gand pkd le face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
dar ki ma ki chu*********t cross_mark dar gya tel lene check_mark_button,non-sarcastic
too lagataa hai maidama kala ko kesha naa kara de,non-sarcastic
वो भी मुस्लिम महिलाएं face_with_tears_of_joy cross_mark,non-sarcastic
koyi ni jail ma kyu dala fer kuch to bat hogi,non-sarcastic
Gravity kahan gyi flushed_face thinking_face thinking_face,non-sarcastic
"salo ki jal rahi hai jb apna bhai jeet ke aya hai to ,, system kahne walo ki system hi hang kr diye munna bhai ne flexed_biceps flexed_biceps flexed_biceps",non-sarcastic
Ab kaha gye German ke suppoter face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eska bhi patti baher gaya honga or esne ghar ko hi kotha banake chudwana suru kiya honga,sarcastic
Halkut he is he knows only how to make children very good producer of bachchas,non-sarcastic
isake baapa ne kandoma yooja nahee kiyaa hogaa tabhee aisee nikkamee aulaada paidaa huee hai,sarcastic
tu mar kyu nahi jata...fatafat truck ke samane ja ke mar ja,sarcastic
भडव्याची सली face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
red_heart red_heart red_heart red_heart red_heart clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands red_heart red_heart red_heart red_heart red_heart,non-sarcastic
"tondaanta naahee,,,, ghaatala paahije sushamaa magan kalala tulaa",sarcastic
Sarkar ko condom free me batne chahiye taki aesi chudele peda na ho face_with_tears_of_joy face_with_tears_of_joy,sarcastic
कभी कुछ ना कर केे भी देखो rolling_on_the_floor_laughing rolling_on_the_floor_laughing moai,non-sarcastic
face_with_symbols_on_mouth face_with_symbols_on_mouth Yedi Gandi cha face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Camera man.... moai skull skull_and_crossbones smiling_face_with_horns,non-sarcastic
मुझे गरव है कि मैं हिंदू हूं check_mark_button check_mark_button triangular_flag,non-sarcastic
kha.de raho ₹100000 kaa phaॉrma dila lekara agale saala milenge 1 laakha,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"aare yar dhruv bhaiya ka bat acha se suno sitting chief minister me pehli jail gye hai wo cm 2013 mey baney, hain aur media jo bhi date bol rha hai 2013 ke pehle ka hain.",non-sarcastic
eesko peda krne se 0hle pehna hota iske baap n to aj ye ni hota,non-sarcastic
chapal ghis jayega par pesa milega nehi dekhna,non-sarcastic
oh mag kariyega main apke bat samjh nhi paya tha isiliye ashabda kaa prayoga kiya sorry again folded_hands,non-sarcastic
5 star or dew cross_mark Desi daru check_mark_button,non-sarcastic
sahi bat to hai dena chahie khatakhat paise ladisso ko kyon nahin de rahe hain rahul ji ko dena chahie,sarcastic
Jo jagah in logo ko mili hai waha per ek int diamond_suit to laga nhi paye or bakchodi ker ne agaye face_with_tears_of_joy,sarcastic
Hindus please this time vote for the Modi BJP,non-sarcastic
Red colour pant is local brand....Rasteka mala saste mai,sarcastic
"dhurv rathi ko support karne walo k liye,suno rathi ke chmcho kitna jhuth bolta h tumahara rathi",sarcastic
I can see pain on her face disappointed_face,non-sarcastic
Larwa ho lakbar middle_finger middle_finger face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
too padaa saatee khaalee padalee too tuje vichaara randee saarakhe,sarcastic
