Transliterated_Comment,sarcasm_label
Jay Shri Ram red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
wah bsdk randi khan dan s h ky,sarcastic
Mountain dew cross_mark Daar ki maa ki Ch*t face_with_tears_of_joy,sarcastic
neri undarviyar me rakhi hai tumari babari masjid a muh laga ke chumalo aja,sarcastic
ye galat h ye apki kya rai h?,non-sarcastic
In se ye hi umeed ki ja skti h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
German Shepherd ke hisab se jab vo paida nahi hua tha aur jo chise use pata nahi vo chije kabhi hui hi nahi thi face_with_tears_of_joy,non-sarcastic
"Godi midea Rahul ne PM banne ke baad ka wada kya tha,Aur tera Modi to PM tha tab 15lakh dene ka wada kya tha kaha hai 15 lakh , Chor party,,,Rahul se chiye saal ka 1lakh to Bana PM 100% Melega Chod Godi media ka talwe chatna enraged_face enraged_face enraged_face enraged_face Tere PM godi ke tarah Chor, aur anpad, jhuttha, nhi Rahul bhai smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes",sarcastic
mi pn yeil 300 rupe gheun slightly_smiling_face nerd_face,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
isa duniyaa men sabase ba.daa yoddhaa maa.n hotee hai..!! crying_face,non-sarcastic
aaadmi chutia h ham jaisa hota toh 4 thappad m behossh krdeta sala chahe kuch hota,non-sarcastic
nc kasa haalajateta hi asalyaa aavulaadee fire enraged_face,non-sarcastic
Le lo kata kat kata kat fire fire fire face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
तुझ्या आईला **** face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ram Bhakt Hn Real Wale check_mark_button ....,non-sarcastic
aab apne account pr bhi channel wala video upload krne lgi hai indian media raising_hands,non-sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
me bhee oop se hoo.n aaja meraa sira sharma se niche jhuka gayaa pensive_face pensive_face,non-sarcastic
