Transliterated_Comment,sarcasm_label
are yaanchyaa gharee saangaa konee teree shikanyaa chyaa vayaata kaaya chaale karataayeta te face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
yahudi to ab palestine me pelre h to dikkat hori h bhadve ko,sarcastic
wahh bjp kya logic hai face_with_tears_of_joy,sarcastic
jao halala karke.....waise... nobile... nusic to haram hai na?,sarcastic
triangular_flag triangular_flag jai shree ram triangular_flag triangular_flag,non-sarcastic
kaba kaba oonboxing video kab ?,non-sarcastic
Dar ke ma ke xyz face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Beauty of Islam star_and_crescent face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Waqf cross_mark What the Fuck check_mark_button,non-sarcastic
Kaha gaye re rathee ke pilleee face_with_tears_of_joy dikhai nahi de rahe,non-sarcastic
naro eski ma ki bur chodo,sarcastic
Bolo jai shree mahakaal red_heart red_heart,non-sarcastic
Daar ki ma ki ch** face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
manje too kharaaba too gahaana maga sagale kharaaba kaa . kutree,sarcastic
cross_mark bhai hath kaha kaha ja raha hai skull,non-sarcastic
Hug diya German shepherd k upr face_with_tears_of_joy,non-sarcastic
babri masjid mai jakr dikho to maanu ki jinda hai,sarcastic
yah pure ekadam pure chhinal hai,non-sarcastic
bro eats 1000000 dhruv in brakefast,non-sarcastic
eendian girl like karen eendia eendia eendia,sarcastic
1.kuch na karke bhi dekhiye. 2. dara ki ma ki ch infinity t skull,non-sarcastic
India India India pensive_face relieved_face pensive_face relieved_face relieved_face pleading_face pleading_face,non-sarcastic
"Eat 5 star do nothing, Mountain Dew Darr ki mKc clapping_hands",sarcastic
Osm check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button,non-sarcastic
Abhi kuch din pahle ayodhya me bhi aysa hi bheed tha face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy tab to apki Gand me khujli nahi hui face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Congress ka itna aukat nhi h thaka thak Paisa de wo safa chat ho gya or ek din BJP join v krega check_mark_button,sarcastic
"aaa rahen hain phira se modee jee,,, triangular_flag triangular_flag triangular_flag",sarcastic
