Transliterated_Comment,sarcasm_label
google ko to bohot piche chod diya hai yaar iss channel ne,non-sarcastic
bakwas kr rha h.. nafrat faila rha h.,non-sarcastic
Best Example for Real Bhmchd rolling_on_the_floor_laughing,sarcastic
4 June ke bad pta chlega kya hota hai waqf face_with_tears_of_joy face_with_tears_of_joy,sarcastic
moai moai moai cross_mark cross_mark check_mark_button cross_mark_button cross_mark_button skull face_with_tears_of_joy face_with_tears_of_joy fire,non-sarcastic
aaur batao congress ko khatakhat fatafat paisa lo,sarcastic
All eyes on maulvi rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Masjid banate time ny dekha tha kya face_with_tears_of_joy,sarcastic
Mountain dew Daar ki maa ki c**** face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aapne aulad ko boliye jai sree ram bolne ko fire fire,sarcastic
Iski dotted condom se Leni padegi smiling_face_with_heart-eyes smiling_face_with_heart-eyes,non-sarcastic
Keemti mujassma nhi keemti saman face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tuja navara sodun kiti divas vegali rahili,non-sarcastic
nai hota to teri ma chod deta khade khade,sarcastic
khalistaana kee maa.n kee chuta enraged_face enraged_face enraged_face,non-sarcastic
eendia eendia eendia eendia eendia eendia,non-sarcastic
nountain dew cross_mark dar ki maki chu skull moai,sarcastic
Hi budhvar peth madhli rand ahe chinal enraged_face enraged_face,non-sarcastic
aabe saram kar le pagal aurat ee know unse galti hui h but o senior hai tujhse koi sanskar nahi mile tujhe bat karne ka tarika bata raha h enraged_face face_vomiting chii,non-sarcastic
mata bhoolo baabaron ko izaraaila saafa karado saare khullon ko|,non-sarcastic
ye laude baik vale ki galti ha laude ke bal ka,non-sarcastic
kitni batmeez h isse bolne ka tarika nhi h,sarcastic
nountain dew dar ki maki chu* moai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy raising_hands raising_hands raising_hands raising_hands raising_hands raising_hands raising_hands,non-sarcastic
rahul ke ghar pahocho vaha milega.....,sarcastic
bewakuf banakar votes kharab kardiya gaye pata tha jeet to payengae nahi isliye ase kiya taki rukawat,sarcastic
Pahle khud par condom ka istmal karti thi condom girl se famous hai,sarcastic
moai moai moai moai moai moai,non-sarcastic
ki beti tu tagade tumhare pass,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
vakpha borda kee gaa.da men dandaa hama saba milakara daalenge eka dina ko dina jaroora aayegaa fire,non-sarcastic
eesh se pata chalta hai ki angrejo ne kin kutton shasan hand over kiya tha,sarcastic
Ab Lelo baba ji ka thullu rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Content galt h live auto crash hona chahiye tha face_with_tears_of_joy,sarcastic
agara ye baata sacha hain to isakee maakee choota folded_hands folded_hands folded_hands folded_hands,sarcastic
nalyk kuthli ky bolti hi pagl,non-sarcastic
ee'm sikh guru gobind singh ji never said that,non-sarcastic
Hicha gandit vatat corona virus shirlay,non-sarcastic
Puri list mai ek bhi muslim ni hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
sach sona nhi jata anbhakttu ko pile_of_poo waving_hand,sarcastic
"beejepee laao desha, dharma aura sanskrriti bachaa lo apanee triangular_flag triangular_flag",sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face enraged_face jai Bajorangbaali jai sree Ram triangular_flag,non-sarcastic
Shuld have 2kids stop giving them citizen ship,non-sarcastic
Yahi sb reason hai BJP ko vote dene ke pleading_face,sarcastic
This certifies that cameraman never dies,sarcastic
tujhyaa aaeelaa javala kacha kacha kacha,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aamhee pana aanbedakara laa maaneeta naahee,non-sarcastic
aare madar chodo tumlog ko sharam ati kya re badve log sala nakli sardar log,non-sarcastic
Proud to be hindhu clapping_hands clapping_hands,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Bhai nibandh likh ke rakh face_with_open_mouth,non-sarcastic
Ye polo ke upar Pani peene ka natija hai.... face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
Khalistani ke gand me litti chokha face_without_mouth,sarcastic
Miya ka bachcha m*******d ka bachcha face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tumhari aulad ki aulade bhi kuch nahi ukhad sakte ram mandir ka fire,sarcastic
supreema korta ko sanj~naana lenaa chaahie| ye eka taraha kaa rishvata hai| vota ke lie paise diyaa gayaa hai,sarcastic
sala chutiya nehru madarchod enraged_face enraged_face,sarcastic
g..nd jali toh kya bola khatta mitha hajmola,sarcastic
Yeh Logg Inki Biradari face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Chutiyaa Saale face_with_tears_of_joy,non-sarcastic
I think we are known about getting fucked even though each other better now I have to be in touch namaste I am in office department_store office_building I am in a office department_store namaste namaste I am going for dinner fork_and_knife_with_plate grinning_face grinning_face_with_sweat namaste I will be in a meeting in ...,non-sarcastic
